@relation popular

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 {0, 1}
@attribute a17 {0, 1}
@attribute a18 {0, 1}
@attribute a19 {0, 1}

@data
2,2563.862138,3200,-0.4,166,5.228915663,217,3105.153846,8100,0.211666667,13,5,2869.114622,6700,0.042168675,1,0,0,0
5,1939.616279,522,-0.313888889,1555,4.15562701,4,3267.572999,522,0.147681364,9,5,2522.87727,15800,0.046302251,0,1,0,0
4,3241.767423,5100,-0.285526316,379,4.709762533,-1,7087.777778,14500,-0.048015873,5,4,4393.561314,112600,0.023746702,0,0,1,0
4,2379.470588,2100,-0.166666667,139,4.589928058,-1,4623.493473,3266.666667,0.204761905,10,8,3580.766797,5600,0.028776978,0,0,0,1
1,1134.125,929,-0.375,835,4.45508982,-1,3626.032248,929,0.013267496,4,6,2584.026114,2900,0.022754491,1,0,0,0
1,3043.036096,1800,-0.545238095,361,4.592797784,4,3332.259982,1800,-0.027040816,4,3,3231.688912,71800,0.019390582,1,0,0,1
0,0,0,-0.215555556,510,5.137254902,-1,6188.964286,0,0.071702317,10,8,2889.437874,0,0.043137255,0,0,0,1
6,1391.09375,2300,-0.16,292,4.455479452,-1,4412.195946,13320,0.080589489,8,4,3075.200532,7900,0.058219178,1,0,0,1
2,610,1100,-0.182898715,974,4.619096509,-1,4307.058317,1350,0.151699609,9,10,2756.957071,610,0.045174538,0,0,0,0
0,0,0,-0.158888889,388,4.68556701,4,4400,0,0.098572531,8,10,2579.007754,0,0.043814433,0,1,0,1
6,2060.115385,1200,-0.210714286,434,4.84562212,-1,3607.56653,2775,0.118883415,7,7,2893.834753,4500,0.029953917,1,0,0,0
3,0,2200,-0.211574074,273,4.19047619,-1,4711.692308,2400,0.055995298,4,7,2663.77011,0,0.043956044,0,0,0,0
5,1077.166667,585,-0.353125,546,4.100732601,4,3364.063194,928.3333333,0.140333616,5,7,2306.332692,1900,0.042124542,0,0,0,0
4,0,2700,-0.25,345,5.063768116,-1,6794.252252,2700,0.218542569,25,10,3889.812871,0,0.04057971,0,0,0,0
5,0,597,-0.291666667,952,4.944327731,4,3362.880826,662,0.12878382,16,9,1578.664571,0,0.049369748,0,1,0,0
3,0,1100,-0.218181818,480,4.85,4,8345.166667,2850,0.034808612,13,10,3908.921203,0,0.029166667,0,1,0,1
1,0,559,-0.486666667,236,4.406779661,217,4053.545455,559,0.135529101,2,8,2493.645583,0,0.076271186,0,0,0,0
4,1282.428571,2000,-0.125,170,4.523529412,217,4071.504559,2000,0.234722222,6,8,2385.786251,2000,0.029411765,0,0,0,0
1,0,5700,-0.2,106,5.066037736,217,2840.936667,5700,0.384090909,3,6,1748.3858,0,0.075471698,0,0,0,1
2,0,1700,-0.210714286,580,4.453448276,217,3905.75,1700,0.15517316,13,9,2458.256312,0,0.039655172,0,0,0,1
3,3408.49414,805,-0.358088235,510,4.723529412,4,5277.035714,4602.5,0.009653972,18,5,4407.290729,18400,0.031372549,1,0,0,0
6,1213.730769,954,-0.354166667,240,4.641666667,4,3256.741092,1618,-0.004024621,6,6,2214.230428,2700,0.029166667,0,1,0,0
3,0,1100,-0.243181818,570,4.994736842,-1,4172.936842,1300,0.060836941,15,8,2094.125959,0,0.026315789,0,1,0,0
2,0,1400,-0.2125,292,4.339041096,4,3257.027003,6600,0.119390332,2,10,1618.891682,0,0.04109589,0,0,0,0
30,1873.444444,474,-0.215208333,1823,4.652221613,-1,7666.666667,3575.821429,0.137645005,32,10,3634.186543,6000,0.038946791,1,0,0,1
1,0,1500,-0.1125,227,4.405286344,-1,5451.193717,1500,0.112337662,1,7,2654.602591,0,0.026431718,1,0,0,0
1,2215.190909,0,-0.2,141,4.453900709,4,4704.052632,0,0.130578512,3,7,3245.930888,7700,0.042553191,0,0,0,1
1,0,3600,-0.238333333,486,4.901234568,-1,4187.972603,3600,0.098074495,17,8,1542.207003,0,0.020576132,0,0,1,1
10,0,546,-0.275,317,4.640378549,4,5174.657252,2899.555556,0.254583333,13,5,2974.213337,0,0.034700315,0,0,0,1
1,0,17700,-0.25,129,4.620155039,4,4910.225237,17700,0.222222222,1,7,2891.705969,0,0.031007752,0,0,0,0
6,1884.442623,864,-0.236805556,314,4.605095541,4,3252.019664,10354.66667,0.177157943,9,6,2744.217799,23000,0.044585987,0,0,0,0
4,2085.302326,2700,-0.220959596,622,4.680064309,-1,4088.54,4166.666667,0.107372639,16,8,3091.456881,13800,0.041800643,0,0,0,1
7,1981.148148,2000,-0.3,240,4.225,-1,4138.710744,2680,0.146875,8,9,2961.841092,5100,0.033333333,0,0,0,0
2,0,2400,-0.105555556,421,4.86935867,4,3547.869301,3900,0.200456488,4,6,1917.037979,0,0.042755344,0,0,0,0
1,0,0,-0.15,224,5.388392857,4,3306.680774,0,0.034953704,4,7,1895.139734,0,0.035714286,0,1,0,1
0,666,0,-0.172592593,503,4.685884692,-1,5256,0,0.060858586,9,7,2635.860512,666,0.02584493,0,0,0,0
0,0,0,-0.15,239,4.552301255,4,8933.333333,0,0.139090909,10,10,3362.843903,0,0.037656904,1,0,0,0
1,0,948,-0.45,515,4.66407767,-1,8970,948,0.225299335,10,7,4149.421409,0,0.046601942,0,0,0,0
1,2057.833333,1900,-0.337962963,288,4.375,-1,3558.13499,1900,-0.031728395,3,4,2831.364771,4400,0.038194444,1,0,0,1
2,1036,10800,-0.633333333,338,4.902366864,-1,4006.322068,10800,0.062280702,13,6,2475.742615,1400,0.026627219,0,0,0,0
16,0,755,-0.246212121,1003,4.605184447,-1,3979.325301,4375.833333,0.155821284,19,10,2461.62343,0,0.050847458,1,0,0,1
2,2180.753352,3200,-0.307291667,534,4.737827715,-1,17886.5,49150,-0.009848485,21,5,7079.668009,141400,0.013108614,0,0,1,1
6,0,2000,-0.323473085,1061,4.245051838,-1,3633.790059,6133.333333,0.13196976,48,6,2711.236649,0,0.039585297,0,0,0,1
1,1202.756098,0,-0.376754386,334,5.374251497,-1,8634.207885,0,-0.148555871,1,8,5060.373473,6500,0.02994012,1,0,0,1
1,1093.865672,1100,-0.37120098,1343,4.075204765,-1,4300,1100,0.101646859,1,8,3298.978142,4300,0.055845123,0,0,0,0
3,631,1300,-0.283796296,535,4.368224299,4,5206.930907,1600,0.249427656,4,5,3077.835364,631,0.037383178,0,0,0,1
2,0,4400,0,171,4.263157895,-1,3595.180265,4750,0.238888889,4,7,2114.225809,0,0.023391813,0,1,0,1
2,0,1700,-0.238333333,561,4.960784314,-1,8481.142857,1700,0.092279942,5,10,2388.214019,0,0.024955437,0,1,0,1
1,3100,17200,-0.30170068,661,4.853252648,-1,5484.75,17200,0.077269689,4,10,3998.941983,3100,0.033282905,0,0,0,1
1,0,1500,-0.277,544,4.53125,-1,8026.250566,1500,0.067945924,12,7,4466.827123,0,0.051470588,0,0,0,0
5,839.625,1400,-0.162619048,567,4.338624339,4,5088.571429,1500,0.169486886,12,9,3041.669322,1100,0.029982363,1,0,0,1
3,2249.287867,3800,-0.178333333,368,4.779891304,-1,9403,13400,0.039351852,8,8,3591.049478,14600,0.013586957,0,0,0,1
2,1533.037736,1700,-0.283333333,172,4.73255814,-1,6763.821293,1700,0.007407407,4,8,3844.691884,12400,0.034883721,1,0,0,0
3,0,4700,0,191,4.387434555,-1,7382.136505,5350,0.345104895,16,6,4677.342606,0,0.052356021,0,1,0,1
9,2242.121622,1400,-0.162654321,731,4.975376197,-1,3396.691809,2700,0.134463684,21,5,2830.837422,19100,0.038303694,0,0,0,0
6,2248.931083,498,-0.333141762,944,4.971398305,4,4221.972222,2701.8,0.069759318,10,6,3333.399557,8100,0.049788136,0,0,0,0
4,1920.833333,1200,-0.05,118,4.788135593,4,5312.819566,8100,0.35,6,6,3435.884348,5500,0.042372881,0,0,0,0
1,2941.6,4000,-0.365277778,543,4.456721915,4,4379.531646,4000,0.26651936,8,7,3799.31777,4000,0.044198895,0,0,1,0
5,2078.916667,1500,-0.251915709,1344,5.079613095,-1,3405.697196,1940,0.062839105,81,6,2417.840577,6100,0.02827381,0,0,0,1
0,0,0,-0.280952381,327,4.752293578,-1,3575.743282,0,0.034776335,2,5,1598.202735,0,0.03058104,0,0,0,0
11,0,799,-0.259406232,1707,4.297012302,-1,3960.028169,3099.833333,0.193504117,12,8,2831.892357,0,0.0609256,0,0,0,0
16,0,1100,-0.30869883,1513,4.699272968,-1,4408.582411,3460,0.096889884,21,10,2778.539921,0,0.058162591,0,0,0,1
3,0,9000,-0.208333333,250,4.416,-1,3609.718376,9350,0.147838203,4,7,2368.112974,0,0.036,0,0,0,1
2,0,2400,-0.2125,134,4.686567164,-1,3576.135081,2400,0.222070707,5,9,2118.347656,0,0.074626866,0,0,0,0
1,0,2500,-0.225,127,4.952755906,4,3272.140078,2500,0.061538462,3,6,2401.01214,0,0.023622047,0,0,0,0
3,0,748,-0.23587963,918,4.681917211,-1,3535.942862,998.6666667,0.077915013,7,7,2015.353269,0,0.034858388,0,0,0,0
0,0,0,-0.233730159,429,4.673659674,-1,4636.916206,0,0.094418579,10,10,3236.604466,0,0.053613054,0,0,0,0
6,954.5454545,935,-0.298888889,1417,4.801693719,-1,3532.16244,1045,0.03662667,16,10,2323.045357,2500,0.037402964,0,1,0,1
0,0,0,-0.1,355,4.825352113,4,5091.28115,0,0.244503066,7,9,2335.312487,0,0.045070423,0,0,0,1
2,0,3800,-0.5,102,4.392156863,4,3265.274632,3800,-0.03,3,5,2132.689698,0,0.009803922,0,0,0,1
2,0,1200,-0.344940476,745,4.206711409,-1,8157.775735,1200,0.087504775,12,8,4512.294931,0,0.055033557,0,0,0,0
4,2072.505666,2200,-0.37125,744,4.373655914,4,3260.438468,4300,0.105195625,5,4,2719.898743,20800,0.037634409,0,0,0,0
5,1558.8,1400,-0.176686508,496,4.794354839,-1,10927.71875,2300,0.113357426,10,7,3684.586184,7600,0.046370968,0,0,0,0
3,0,2600,-0.488888889,373,4.436997319,-1,3800.223164,2600,0.323888889,11,6,2585.556591,0,0.056300268,0,0,0,0
2,2733.670455,1400,-0.2,155,5.619354839,-1,8790.607595,1400,0.266666667,22,5,5396.159895,69300,0.012903226,0,0,0,0
0,2400.134503,0,-0.360351967,1034,4.457446809,-1,3531.794088,0,0.200285269,19,3,3053.463093,96100,0.056092843,0,0,0,1
2,2665,2000,0,124,4.129032258,-1,4532.093677,2000,0.24965035,3,8,3740.457447,6300,0.072580645,0,0,0,0
4,1534.958333,1300,-0.308134921,667,4.545727136,217,4868.116279,1350,0.13525974,6,7,3394.787016,10200,0.04197901,0,0,0,0
3,1601.365079,1300,-0.3953125,687,4.608442504,-1,15500,22033.33333,-0.099416787,23,7,4883.215145,11600,0.029112082,0,0,0,0
3,557,5200,-0.346527778,327,4.409785933,-1,4730.016,5200,0.166484848,3,7,3278.660242,557,0.064220183,0,0,0,1
0,0,0,-0.215277778,678,4.3820059,-1,7466.666667,0,0.101313602,10,5,3099.718421,0,0.044247788,1,0,0,0
2,1629.227273,630,-0.408796296,242,4.429752066,-1,3641.166667,5115,-0.148811027,3,7,2608.13179,9600,0.041322314,0,1,0,0
4,0,2300,-0.248268398,790,4.815189873,-1,6257,2300,0.119281227,10,8,3424.635975,0,0.027848101,0,0,0,0
3,0,412,-0.297619048,455,4.07032967,4,7100,4056,0.044685774,4,9,3732.066432,0,0.026373626,1,0,0,0
1,0,1800,-0.1125,203,4.320197044,-1,4021.25,1800,0.234090909,1,6,2574.307391,0,0.02955665,1,0,0,0
8,0,1400,-0.335185185,1784,4.527466368,-1,6000,3900,0.218084317,33,10,3052.08335,0,0.052130045,0,0,0,1
2,0,9400,-0.472222222,145,5.062068966,-1,7330.737705,12050,-0.0546875,6,9,3807.70776,0,0.034482759,0,0,0,0
4,1978.042857,3100,-0.5625,235,4.306382979,-1,4533.324324,3100,-0.02625,5,7,3254.31882,30400,0.017021277,0,0,0,0
9,1806.962838,1300,-0.253331391,1218,4.534482759,4,3527.534535,3633.333333,0.290903365,30,9,2879.246779,36200,0.052545156,0,0,1,0
1,0,800,-0.191666667,224,4.629464286,-1,4352.238532,800,0.083333333,3,7,2761.068945,0,0.026785714,1,0,0,0
6,1003.53125,1400,-0.166666667,513,4.937621832,-1,3413.509514,1975,0.078386809,7,10,1827.90778,2900,0.029239766,0,0,0,0
1,0,954,-0.251648352,612,4.799019608,4,5059,954,0.211904762,7,7,2688.989334,0,0.053921569,0,0,0,0
1,0,1500,-0.203061224,549,5.06557377,-1,10400,1500,0.188550923,10,9,3543.127193,0,0.034608379,0,0,1,0
1,3031.409836,0,-0.113888889,175,4.52,4,3430.112926,0,0.167162698,4,5,3224.996208,36200,0.051428571,0,0,0,1
1,749.6666667,6800,-0.316666667,344,5.197674419,-1,7296.803922,6800,0.169617225,25,5,4167.678722,1500,0.031976744,0,0,0,1
11,0,865,-0.36866969,900,4.17,4,7400,4208.125,0.091431925,11,9,2844.809166,0,0.04,0,0,0,0
1,0,2100,-0.295,509,4.699410609,-1,6715.17033,2100,0.146111111,9,9,3729.215214,0,0.029469548,0,0,0,0
1,3388.28958,0,-0.205618212,963,4.527518172,-1,5784.096154,0,0.168164145,16,5,4300.114949,13400,0.05192108,0,0,1,0
3,0,633,-0.2,250,4.58,-1,5551.017223,15466.5,0.25,6,6,3154.338221,0,0.024,0,0,0,1
5,2930.516874,1300,-0.143055556,396,4.578282828,4,15800.41667,1300,0.207671543,6,7,5852.166249,5100,0.053030303,1,0,0,1
6,2537.860465,870,-0.295289855,1047,4.29417383,-1,8910.536667,3256.666667,0.165854978,48,8,5057.648727,16200,0.052531041,0,1,0,0
0,0,0,-0.313541667,265,4.467924528,4,3929.009563,0,0.10372807,11,10,947.1202841,0,0.041509434,0,0,0,0
1,0,4600,-0.283333333,105,4.276190476,4,5177.464408,4600,0.080853994,3,7,2244.972546,0,0.047619048,0,0,0,0
1,890.9189189,377,-0.213888889,217,4.986175115,-1,5826.512449,377,0.092620651,6,10,2509.120815,3100,0.046082949,0,1,0,0
4,1154.894737,5000,-0.175,261,4.739463602,4,3410.580019,5200,0.182692308,10,8,2604.544935,2100,0.026819923,0,1,0,1
8,2728.187713,4800,-0.24469697,633,4.726698262,4,4112.075472,7050,0.260395392,23,8,3502.345859,10200,0.085308057,0,0,0,1
5,1084.238095,938,-0.312037037,448,4.680803571,-1,3462.866521,1171.333333,0.005719697,9,6,2164.884471,1700,0.029017857,0,1,0,1
1,0,4600,-0.169047619,551,4.526315789,-1,16428.66667,4600,0.105560928,3,10,4575.617663,0,0.043557169,0,1,0,1
2,0,1700,-0.393824405,469,4.452025586,217,4041.058824,1700,0.192908953,7,5,1979.899649,0,0.070362473,1,0,0,0
6,1127.75,711,-0.215,252,4.876984127,4,3252.019664,1467.833333,0.070849567,10,4,2263.714132,3900,0.047619048,0,0,0,0
4,0,919,-0.3,228,4.684210526,217,3144.164353,959.5,0.21494709,9,5,1769.277335,0,0.057017544,1,0,0,0
1,0,779,0,194,4.494845361,-1,8380.964286,779,0.171875,1,7,3275.718998,0,0.020618557,0,1,0,0
3,3462.615835,7000,-0.388888889,406,4.721674877,-1,6811.894564,8300,0.142851593,26,5,5384.982396,8700,0.039408867,0,0,0,0
4,0,803,-0.203333333,392,4.933673469,-1,8929.589867,18634.33333,0.199642857,21,10,4056.581928,0,0.084183673,0,0,0,1
5,1819.866221,12400,-0.15952381,1173,5.028985507,4,4311.457071,12400,0.182875809,27,8,3318.177677,7200,0.0571185,0,0,0,1
4,2698.081149,2500,-0.3125,255,5.129411765,-1,4073.8,19733.33333,0.151227371,6,6,3344.077777,86200,0.050980392,0,0,1,1
5,0,226,-0.295833333,735,4.975510204,217,3818.541667,1123.333333,0.160548822,30,6,2345.219113,0,0.038095238,0,1,0,1
0,0,0,-0.283333333,161,4.273291925,217,5238.6,0,0.119444444,2,8,2394.318213,0,0.031055901,0,0,1,1
3,0,952,-0.2,90,4.322222222,217,4111.64,952,0.216666667,4,8,2370.454616,0,0.055555556,0,0,0,1
0,0,0,-0.161111111,204,4.387254902,217,3197.878676,0,0.127311577,3,5,2120.160143,0,0.019607843,0,0,0,1
4,1964.025,1000,-0.291145833,389,4.668380463,4,3536.909434,1350,0.066580425,7,8,2783.860251,5300,0.038560411,0,0,1,1
6,2300,1900,-0.294618056,1489,4.970449966,-1,4470.483607,8050,0.066790078,15,6,3578.678131,2300,0.043653459,0,0,0,1
0,2208.43088,0,-0.186956522,892,4.576233184,-1,5146.237288,0,0.124154942,12,8,3066.254739,2700,0.041479821,1,0,0,0
1,2063.342857,0,-0.3125,327,4.831804281,217,3159.522593,0,0.192238378,4,8,2495.246407,6500,0.04587156,1,0,0,1
2,2174.833134,1700,-0.413095238,216,5.319444444,-1,3449.834774,2450,-0.158333333,6,4,2585.78867,30700,0.009259259,0,0,0,0
4,2172.165329,2300,-0.215277778,181,4.767955801,4,4746.328502,2300,0.008712121,8,6,3121.594486,8000,0.016574586,0,1,0,0
5,902.8461538,439,-0.166666667,510,4.705882353,-1,3477.715819,1079.666667,0.114472309,10,8,2060.104188,1800,0.023529412,1,0,0,0
3,1087.3,791,-0.238888889,395,4.726582278,-1,3624.25,1697,0.140934066,4,8,2378.392052,3900,0.027848101,1,0,0,1
3,2492.37,4800,-0.316111111,290,4.748275862,-1,4351.765392,50350,0.192238562,4,7,3241.388384,14700,0.068965517,1,0,0,1
0,0,0,-0.287888889,601,4.960066556,-1,10120,0,0.048840868,10,8,3524.452555,0,0.044925125,0,0,0,0
2,2680.553737,4900,-0.3875,674,4.5,-1,4623.810924,21350,0.221586184,16,8,3554.306858,54100,0.068249258,0,0,1,1
7,0,2600,-0.229365079,1435,4.649477352,4,3357.869565,5650,0.181220749,16,8,2501.012515,0,0.067595819,0,0,0,1
8,1596.333333,79,-0.178846154,548,4.947080292,-1,3588.790194,6784.5,-0.011028815,15,6,2560.428603,5100,0.016423358,0,0,0,0
4,961.6666667,1100,-0.173989899,398,4.673366834,-1,3574.499464,2600,0.034443115,4,5,2369.812027,996,0.030150754,0,0,0,0
4,3195.938534,4900,-0.314166667,448,4.955357143,4,8200,6200,0.122272727,22,6,4773.396611,8200,0.042410714,1,0,0,1
1,1122.571429,2000,-0.140863095,712,4.887640449,-1,3488.449269,2000,0.073658425,1,6,2401.785604,2000,0.029494382,0,0,0,0
5,1908.140909,1500,-0.7,138,4.413043478,-1,3810.160664,3380,-0.309375,5,9,2744.239891,9400,0.014492754,0,1,0,0
2,2333.350189,5200,0,232,4.788793103,-1,3628.277393,5200,0.197619048,5,5,3061.416118,18200,0.034482759,0,0,0,0
3,0,510,-0.155555556,303,5.00990099,4,3312.067164,510,0.162037037,11,8,2507.55403,0,0.02310231,1,0,0,0
5,1928.247887,1800,-0.190277778,170,4.676470588,4,6259.374359,9750,0.207954545,8,9,3766.863725,2800,0.047058824,0,0,0,1
1,0,0,-0.330952381,534,4.973782772,-1,7356.457627,0,0.011036036,12,8,3298.699012,0,0.020599251,0,1,0,1
3,1430.909091,2500,-0.133333333,187,4.438502674,4,3758.605859,2500,0.103030303,5,7,2696.544357,4800,0.026737968,0,0,0,1
3,2953.252851,1900,-0.442070578,1618,4.680469716,-1,5933.608841,14333.33333,0.000274612,24,4,3880.839508,210300,0.042645241,0,0,0,1
1,1466.625,0,-0.175,136,4.448529412,217,6394.371859,0,0.3375,6,7,3783.848054,4200,0.066176471,0,0,1,0
2,0,3200,-0.391666667,222,4.59009009,4,3971.352041,3200,0.053888889,6,9,2434.600069,0,0.027027027,0,0,0,0
3,3333.760308,3800,-0.297880117,761,4.662286465,-1,5582.508946,24400,0.115680517,15,3,4176.436358,690400,0.047306176,0,0,0,1
0,0,0,-0.230392157,574,4.932055749,4,3387.960559,0,0.158480292,10,8,2456.48246,0,0.066202091,0,0,0,1
2,0,13700,-0.315625,509,4.799607073,-1,4324.342466,13700,-0.002529762,11,9,2367.553678,0,0.015717092,0,0,0,1
0,0,0,-0.21875,355,5.152112676,-1,5124.729266,0,0.127505828,13,6,3210.614443,0,0.03943662,0,1,0,0
2,0,3600,-0.6,187,5.748663102,4,8130.386667,3600,0.168181818,25,9,3844.729333,0,0.037433155,0,0,0,1
1,0,1900,-0.19375,528,4.712121212,217,4841.795297,1900,0.264362374,2,8,2681.632739,0,0.066287879,0,0,0,0
4,1307.435897,2200,-0.313888889,1005,4.596019901,4,3281.271297,3000,0.040947546,6,6,2212.143897,6200,0.034825871,1,0,0,0
8,2745.471831,4400,-0.183641975,1947,5.116589625,-1,4209.533333,7650,0.111487777,62,7,3611.168886,37700,0.030816641,0,0,0,1
5,0,765,-0.516666667,284,4.852112676,-1,4828.413361,6412,0.124674874,9,6,3296.871038,0,0.052816901,0,1,0,0
2,0,14400,-0.471006944,269,4.156133829,4,7382,14400,0.086522817,4,5,4030.454303,0,0.040892193,0,0,1,1
3,3582.234548,18100,-0.260353535,479,5.102296451,-1,11368.05479,20450,0.16848659,57,6,6744.415478,208300,0.029227557,0,0,0,1
6,2198.986667,938,-0.257083333,328,4.347560976,-1,5564.772727,9612.666667,0.179944639,9,7,3752.445326,9000,0.054878049,0,0,0,1
0,0,0,-0.35,132,4.583333333,4,14677.77778,0,0.142747253,7,9,5172.705465,0,0.083333333,0,0,0,1
4,2808,1400,-0.325,116,5.034482759,4,8776.888889,2450,0.19125,6,10,4683.536537,6600,0.043103448,1,0,0,1
2,3579.016727,4900,-0.347916667,240,4.670833333,-1,6059.4,9300,0.133823529,3,4,4488.197003,12300,0.045833333,0,0,0,1
1,2191.157413,4000,-0.5,239,5.071129707,-1,3714.867925,4000,0.057142857,4,4,2979.063705,34100,0.016736402,0,0,0,0
2,2015.958333,6200,0,164,4.640243902,-1,7300.71293,8600,0.18,16,8,4641.892198,4900,0.018292683,0,0,0,1
0,1349.2,0,-0.405439815,940,5.021276596,4,3299.282851,0,0.002221871,9,8,2367.513416,4400,0.035106383,0,0,0,1
2,1453,735,-0.25,277,4.472924188,4,3404.930815,1567.5,0.122541744,3,5,2411.459936,2400,0.039711191,0,0,0,0
12,0,1100,-0.312179487,754,4.49867374,4,3722.812592,3277.777778,0.140443683,13,7,2319.40766,0,0.050397878,1,0,0,0
2,0,536,-0.438020833,299,4.498327759,217,6200,536,-0.001512059,4,10,2080.834687,0,0.066889632,1,0,0,1
1,0,11900,-0.145833333,386,4.803108808,-1,3591.895657,11900,0.180953768,7,9,2241.761613,0,0.046632124,0,0,0,1
3,2356.833333,5100,-0.285227273,912,4.978070175,-1,9950.874074,11400,0.086174242,68,10,4926.108311,19600,0.015350877,0,0,0,1
1,0,91,-0.2,89,4.629213483,4,4832.859355,91,0,4,6,2540.58734,0,0.02247191,1,0,0,0
3,0,1900,-0.30625,237,4.464135021,217,2661.918239,1900,0.209637188,6,10,1907.219541,0,0.050632911,1,0,0,0
3,416,492,-0.327222222,460,5.041304348,217,3728.924939,492,0.085410334,4,6,2198.808859,416,0.043478261,0,0,0,0
5,1904.079365,7100,-0.379513889,765,4.546405229,-1,5912.909217,7100,0.089550265,10,7,3168.354267,5000,0.048366013,1,0,0,0
2,3040.77551,678,-0.215277778,419,4.479713604,-1,5397.110193,1489,0.226025406,3,7,3950.014214,14700,0.047732697,0,0,0,0
7,0,0,-0.336022928,1243,4.390185036,-1,8345.792844,0,0.105818865,44,10,5003.394272,0,0.038616251,0,0,0,1
2,0,797,-0.164583333,1959,4.899438489,-1,4200,797,0.161523621,5,5,2447.218383,0,0.021949974,0,0,0,1
11,0,1100,-0.209722222,1053,4.518518519,4,3954.182099,4600,0.333071715,48,10,2443.239212,0,0.074074074,0,0,0,1
1,2184.762777,1500,-0.346581197,700,4.907142857,-1,3446.259502,1500,-0.010752422,26,5,2688.521966,6100,0.024285714,0,0,1,0
7,0,1600,-0.193862007,1949,4.491021036,217,3493.6,3866.666667,0.105303399,15,8,2227.436919,0,0.030271934,0,0,0,1
2,0,2100,-0.3125,244,4.213114754,4,5541.628975,31800,0.346036255,2,8,3170.18386,0,0.073770492,0,0,0,1
4,1305.894737,1900,-0.204924242,588,4.761904762,-1,3518.483949,1900,0.089163961,14,5,2281.853551,4900,0.034013605,0,1,0,1
6,0,1100,-0.20505698,1864,4.60193133,-1,4108.875486,1250,0.048980826,13,10,1945.214665,0,0.024678112,1,0,0,0
19,1244.444444,853,-0.3234375,981,4.655453619,4,8900,3375.5,0.073541564,32,10,4035.474408,3500,0.034658512,0,0,0,1
0,2023.378549,0,-0.216944444,396,4.853535354,217,9366.666667,0,0.180519297,6,9,3783.276883,7200,0.080808081,0,1,0,1
1,2142.25804,3900,-0.5,345,4.910144928,-1,5488.416767,3900,0.215625,29,4,3454.095849,55600,0.020289855,0,0,0,0
5,0,1900,-0.414874447,1586,4.419293821,-1,3864.361593,1900,0.020852421,7,5,2678.850466,0,0.048549811,0,0,0,0
3,2037.911765,635,-0.389285714,427,4.843091335,-1,3481.800852,6445,0.058,12,6,2606.892376,16900,0.018735363,0,0,0,1
3,0,0,-0.215625,722,4.810249307,217,2714.087571,0,0.156891581,9,5,1067.133166,0,0.067867036,1,0,0,0
0,0,0,-0.295215548,2014,4.295431976,4,3245.605012,0,0.07950663,11,7,2389.803793,0,0.040218471,0,0,0,1
0,0,0,-0.306439394,818,4.729828851,-1,5955.555556,0,0.112082085,14,10,3052.324595,0,0.036674817,0,0,0,0
4,1249.740741,12500,-0.2,140,4.064285714,4,6537.734962,22950,0.38452381,5,10,3888.152317,5200,0.064285714,0,0,1,0
0,0,0,-0.220910494,1367,4.681784931,-1,4590.660147,0,0.110566895,6,9,3133.351355,0,0.054864667,1,0,0,0
0,0,0,-0.220868347,608,4.335526316,217,4016.264151,0,0.225056689,30,10,1799.76352,0,0.064144737,0,0,0,0
6,0,905,-0.277083333,226,4.960176991,-1,7348.049587,4451.25,-0.029545455,8,6,3233.055439,0,0.022123894,1,0,0,0
5,0,1700,-0.173511905,558,4.353046595,4,3283.349917,5866.666667,0.153118807,11,8,2259.327133,0,0.069892473,1,0,0,0
14,0,6800,-0.207291667,449,4.879732739,4,7617.396907,6800,0.296835288,34,6,4046.592223,0,0.048997773,0,0,0,1
2,2959.391992,2300,-0.209375,520,4.667307692,-1,5029.272727,4400,0.178039542,3,8,3783.962842,40200,0.046153846,0,0,0,1
1,2766.097852,0,-0.1,317,5.044164038,4,10415.17982,0,0.214853896,11,9,3924.68529,6400,0.044164038,0,0,0,1
0,723.6666667,0,-0.1,125,4.312,4,3256.682611,0,0.135089286,7,9,2137.45211,1200,0.048,0,0,0,1
1,0,10400,-0.313022163,2781,4.532542251,-1,20226.5,10400,0.126942556,22,9,6122.026723,0,0.045307443,0,1,0,1
4,1898.829268,1500,-0.283123249,727,4.392022008,4,4100.623853,11800,0.144771895,16,7,3188.438069,27700,0.066024759,0,0,0,0
7,0,990,-0.356565657,311,4.549839228,-1,25739.14286,67898,0.101747385,20,7,7339.983064,0,0.054662379,0,1,0,0
